datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2015-09-01 11:42:24-03"	ANSP	ANSP-ICHTHYOLOGY	198247	Metynnis	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis				"M.H. Sabaj, 2015"						iXIN14-EXP3-51	"M.H. Sabaj Pérez, L.M. Sousa, A.P. Gonçalves, D.B. Fitzgerald, R. Ota, I. Soares, M. Santos, H. Gimênes Jr., J. Tiemann, K.S. Cummings, M.C. Dreher Mansur, L. Rapp Py-Daniel, J.G. Lundberg & fishermen"							Brazil	Pará		"blackwater igarapé at confluence with rio Xingu (right bank), campsite 5, ca. 3.5 km southeast of Porto do Moz"	-52.215722	-1.774889										"dip nets, gill net [6 alc; 0 sk; 0 c&s]"	6	"ex. INPA"			"Identif.Remarks: tissue samples: t3837 (ANSP voucher); t3839, t3838, t3841, t3840 (INPA vouchers) Location Remarks: igarapé at camp 5; iXingu Project (NSF DEB-1257813) Expedition 3, Outing 3."	ANSP198247
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	198547	Metynnis	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis				"M.H. Sabaj, 2014"						"VEN 04-18"	"M.H. Sabaj, N.K. Lujan, D.C. Werneke et al."							Venezuela	Amazonas		"Rio Manapiare (Ventuari-Orinoco Dr.), at mouth of Cano Yutaje, 14 km northwest of San Juan de Manapiare."	-66.1125	5.436667										"[24 alc; 0 sk; 0 c&s]"	24				"Location Remarks: rainy"	ANSP198547
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	198808	Metynnis	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis				"M.H. Sabaj, 2015"						iXIN14-EXP3-22	"M.H. Sabaj Pérez, L.M. Sousa, A.P. Gonçalves, D.B. Fitzgerald, V. Machado, P.M. Ito, A. Oliveira, R. Oliveira, H. Gimênes Jr., A. Carvalho-Batista, M. Hardman, K. Winemiller & fishermen"							Brazil	Pará		"large shallow lake on island in left major braid of rio Xingu, ca. 40 km south-southwest of Altamira"	-52.391833	-3.562444										"dip nets, 10 ft seine, gill net, hand-picking [5 alc; 0 sk; 0 c&s]"	5	"ex. INPA"			"Identif.Remarks: tissue samples: t3281, t3246, t3285, t3282, t3284 (INPA vouchers); t3283 (ANSP voucher) Location Remarks: outing 1, camp 2, lake; iXingu Project (NSF DEB-1257813) Expedition 3, Outing 1."	ANSP198808
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	199576	Metynnis	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis				"M.H. Sabaj, 2012"						BR12-03	"M.H. Sabaj, M. Arce, L. Sousa and ornamental fishermen Dani & Edson"							Brazil	Pará		"rio Xingu, sand beach in eastern braid of river, ca. 44 km south-southwest Altamira"	-52.349222	-3.608139										"bag seine, gill net [2 alc; 0 sk; 0 c&s]"	2	"ex. INPA 37964"			"Identif.Remarks: 1 additional alc vouchered at INPA"	ANSP199576
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	196325	"Metynnis 1"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	1			"M.H. Sabaj, 2014"						"VEN 04-20"	"M.H. Sabaj, N.K. Lujan, D.C. Werneke, L. deSouza"							Venezuela	Amazonas		"Rio Manapiare (Ventuari - Orinoco Dr.), 20 km northwest of San Juan de Manapiare."	-66.176944	5.452778										"[7 alc; 0 sk; 0 c&s]"	7					ANSP196325
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	196311	"Metynnis 2"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	2			"M.H. Sabaj, 2014"						"VEN 04-20"	"M.H. Sabaj, N.K. Lujan, D.C. Werneke, L. deSouza"							Venezuela	Amazonas		"Rio Manapiare (Ventuari - Orinoco Dr.), 20 km northwest of San Juan de Manapiare."	-66.176944	5.452778										"[2 alc; 0 sk; 0 c&s]"	2					ANSP196311
"2015-09-01 11:20:19-03"	ANSP	ANSP-ICHTHYOLOGY	180370	"Metynnis altidorsalis"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	altidorsalis			"M.H. Sabaj, 2004"						"GUY 02-05"	"M.H. Sabaj, J.W. Armbruster, M.R. Thomas, J. Arjoon, C. Chin, et al."							Guyana	"Rupununi (Region 9)"		"Rupununi River (Essequibo Dr.), at Massara's Landing, 1.1 km NE village of Massara."	-59.293219	3.89803							0	3		"seines, hook & line [1 alc; 0 sk; 0 c&s]"	1				"Identif.Remarks: tissue sample: 2063 (MHS). Location Remarks: large shallow mud/silt backwater at landing, stream braided upstream with larger channel deep, swift, and sandy substrate and smaller channel shallow, slack with silt/mud substrate."	ANSP180370
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	180371	"Metynnis altidorsalis"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	altidorsalis			"M.H. Sabaj, 2004"						"GUY 02-18"	"M.H. Sabaj, J.W. Armbruster, M. Thomas, D.C. Werneke & C.L. Allison"							Guyana	"Rupununi (Region 9)"		"Pirara River, trib. Ireng River (Takutu-Negro Dr.), beach at Pirara Ranch on road to Lethem."	-59.677224	3.624933										"seine & gill net [11 alc; 0 sk; 0 c&s]"	11				"Location Remarks: Sluggish bend in river, beach of mud, silt and sand; site worked mostly after dark."	ANSP180371
"2015-09-01 11:20:19-03"	ANSP	ANSP-ICHTHYOLOGY	189573	"Metynnis altidorsalis"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	altidorsalis			"W. Dahdul"						WGS97-27	"W.G. Saul, G.G. Watkins, N.R. Liley, D. Torres, D. & R. Allicock, C. Watson, E. McBirney."							Guyana		"Siparuni VIII-2"	"Isolated stagnant pool/pond some 40 minutes from main Essequibo River channel; approx. 15 minutes upstream from Maipuri camp."	-58.583333	4.566667							0	1		"50'gill net as seine [1 alc; 0 sk; 0 c&s]"	1	"ex. ANSP 175751"			"Location Remarks: Co-ordinates by GPS. Water-cloudy; current-none;vegetation- none; bottom-mud, logs, leaf litter;shoreline-thick forest. IWOKRAMA FAUNAL SURVEY. See FN. Georef.Remarks: Coordinates at Maipuri, error covers area around it."	ANSP189573
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	128565	"Metynnis argenteus"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	argenteus			"W.G. Saul, 1979"						BF-3	"J.E. Bohlke, N. Foster, S. & R. Fisher, ranch hands."	1969	05	23				Colombia	Meta		"'Flor Amarillo' (Rancho Llano Grande, N of Mozambique ranch), draining into Rio Metica; Meta drainage."	-73.05	4.033333										"20-ft bag seine [1 alc; 0 sk; 0 c&s]"	1				"Identif.Remarks: missing in 2013 Location Remarks: Afternoon. Bottom firm dark soil; water clear to turbid; algae etc. See FN. Georef.Remarks: Not enough information"	ANSP128565
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	137839	"Metynnis argenteus"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	argenteus			"J.E. Bohlke, 1976"						P55-17B	"M. Hohn [Catherwood Peru Expedition]"							Peru	Loreto		"Vicinity Iquitos; Rio Nanay just above Coche Morona. (ca. 9 mi. above Rio Amazonas.), Sta. 6."	-73.289773	-3.73409										"beach seine [5 alc; 0 sk; 0 c&s]"	5				"Location Remarks: Catherwood Peru Expedition. Sta. 6."	ANSP137839
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	137840	"Metynnis argenteus"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	argenteus			"J.E.Bohlke,, 1976"						P55-19	"M. Hohn [Catherwood Peru Expedition]"							Peru	Loreto		"Vicinity Iquitos, Rio Nanay well above Morona coche."	-73.289773	-3.73409										"rotenone [1 alc; 0 sk; 0 c&s]"	1					ANSP137840
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	192192	"Metynnis argenteus"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	argenteus			"M.H. Sabaj, 2011"						"VEN 10-46"	"N.K. Lujan, J. Birindelli, V. Meza"							Venezuela	Amazonas		"caño Yurebita (trib rio Ventuari), 205.3 km SE of Puerto Ayacucho."	-66.42375	4.218789										"[1 alc; 0 sk; 0 c&s]"	1	"ex. AUM 53952"			"Identif.Remarks: tissue sample (ROM): T09761"	ANSP192192
"2015-09-01 10:34:48-03"	ANSP	ANSP-ICHTHYOLOGY	166641	"Metynnis luna"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	luna			M.A.Rodriguez,1990						R87-1-15-PO	"M. Rodriguez"							Venezuela	Bolivar		"Orinoco River Basin:Las Majadas;L.Potrero."	-64.883286	7.603217										"[15 alc; 0 sk; 0 c&s]"	15				"Identif.Remarks: Originally 16, 1 removed to ANSP 189574, Myleus sp."	ANSP166641
"2015-09-01 11:42:24-03"	ANSP	ANSP-ICHTHYOLOGY	194545	"Metynnis guaporensis"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	guaporensis			"M.H. Sabaj, 2013"						iXIN13-EXP1-34	"M.H. Sabaj Pérez, A. Gonçalves, N.K. Lujan, D.B. Fitzgerald, P. Madoka Ito, A. Oliveira, R. Robles & fishermen"							Brazil	Pará	"Porto de Moz"	"rio Xingu, vicinity of campsite 11 on downstream end of public beach along right bank, ca. 3 km downstream of Porto de Moz."	-52.254433	-1.73175										"[6 alc; 0 sk; 0 c&s]"	6	"ex. INPA 40696"			"Identif.Remarks: tissue samples: t1278, t1279 (ANSP vouchers), t1405, t1335, t1407, t1411 (INPA vouchers); extremely long adipose fin Location Remarks: iXingu Project Expedition 1 (NSF DEB-1257813): Beach at campsite #11, 8 pulls for a total of 800. There was a strong incoming tidal force so we seined in the upstream direction. Fisherman also fished off point near rocky area on beach"	ANSP194545
"2015-09-01 11:42:24-03"	ANSP	ANSP-ICHTHYOLOGY	198246	"Metynnis guaporensis"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	guaporensis			"M.H. Sabaj, 2015"						iXIN14-EXP3-51	"M.H. Sabaj Pérez, L.M. Sousa, A.P. Gonçalves, D.B. Fitzgerald, R. Ota, I. Soares, M. Santos, H. Gimênes Jr., J. Tiemann, K.S. Cummings, M.C. Dreher Mansur, L. Rapp Py-Daniel, J.G. Lundberg & fishermen"							Brazil	Pará		"blackwater igarapé at confluence with rio Xingu (right bank), campsite 5, ca. 3.5 km southeast of Porto do Moz"	-52.215722	-1.774889										"dip nets, gill net [1 alc; 0 sk; 0 c&s]"	1	"ex. INPA"			"Identif.Remarks: tissue samples: t3646 (ANSP voucher); t3647 (INPA voucher) Location Remarks: igarapé at camp 5; iXingu Project (NSF DEB-1257813) Expedition 3, Outing 3."	ANSP198246
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	159902	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			"W.G. Saul,1987"						V85-66	"A. Machado-Allison, L. Aguana, C. Marrero."							Venezuela	Amazonas		"Cano Orera at junction of Rio Orinoco, ca 15 min. upstream on Orinoco from El Burro."	-67.430996	6.186396							0	2		"cast net, seines [1 alc; 0 sk; 0 c&s]"	1				"Location Remarks: See FN."	ANSP159902
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	166465	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			M.A.Rodriguez,1990						R88-4-23-PO	"M. A. Rodriguez, A. Martinez"							Venezuela	Bolivar		"Rio Orinoco Basin:Las Majadas;L.El Potrero."	-64.883286	7.603217										"electrofishing [1 alc; 0 sk; 0 c&s]"	1					ANSP166465
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	166554	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			M.A.Rodriguez,1990						R88-1-13-PS	"M. A. Rodriguez, A. Martinez"							Venezuela	Bolivar		"Rio Orinoco Basin:Aripao;L.Paso Acosta."	-65.196328	7.359821										"electrofishing [1 alc; 0 sk; 0 c&s]"	1					ANSP166554
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	166890	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			M.A.Rodriguez,1990						R88-1-14-PO	"M. A. Rodriguez, A. Martinez"							Venezuela	Bolivar		"Rio Orinoco Basin:Las Majadas;L.El Potrero."	-64.883286	7.603217										"electrofishing [6 alc; 0 sk; 0 c&s]"	6					ANSP166890
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	166905	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			M.A.Rodriguez,1990						R87-1-15-PO	"M. Rodriguez"							Venezuela	Bolivar		"Orinoco River Basin:Las Majadas;L.Potrero."	-64.883286	7.603217										"[2 alc; 0 sk; 0 c&s]"	2					ANSP166905
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	166909	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			M.A.Rodriguez,1990						R87-5-22-PO	"M. Rodriguez, S. Richardson"	1987	05	22				Venezuela	Bolivar		"Rio Orinoco Basin:Las Majadas;L.El Potrero."	-64.883286	7.603217										"electrofishing [4 alc; 0 sk; 0 c&s]"	4					ANSP166909
"2015-09-01 11:20:19-03"	ANSP	ANSP-ICHTHYOLOGY	175747	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			"W.G. Saul,1997"						WGS97-19	"D. Torres, E. McBirney, W.G. Saul, G.G. Watkins, N.R. Liley, C. Watson"							Guyana		"Siparuni VIII-2"	"Essequibo River at Essequibo campsite (same as WGS97-15)."	-58.474612	4.138448							0	1.5		"seine w/gill net [8 alc; 0 sk; 0 c&s]"	8				"Identif.Remarks: Originally 12 specimens, 4 sent as gift to Univ. Guyana. Location Remarks: Co-ordinates by GPS. Water-cloudy; current-none; vegetation-none; bottom-sand. IWOKRAMA FAUNAL SURVEY.See FN. Georef.Remarks: Polygon covers Essequibo River, coordinates placed at center of polygon."	ANSP175747
"2015-09-01 11:20:19-03"	ANSP	ANSP-ICHTHYOLOGY	175748	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			W.G.Saul,1997						WGS97-25	"W. G. Saul, G. G. Watkins, N. R. Liley, C. Watson*"							Guyana		"Siparuni VIII-2"	"Essequibo River:sandbar ca.800 m downstream from Essequibo campsite (Maipuri). Same as WGS97-24."	-58.590629	4.570688							0	1.5		"15',30' seines [1 alc; 0 sk; 0 c&s]"	1				"Identif.Remarks: Originally 2 specimens-1 sent as gift to Univ.Georgetown. Location Remarks: Co-ordinates by GPS.Water-cloudy;current-slow;vegetation- emergents;bottom-fine sand.*D.& R.Allicock,D.Torres,E. McBirney.IWOKRAMA FAUNAL SURVEY. See FN."	ANSP175748
"2015-09-01 11:20:19-03"	ANSP	ANSP-ICHTHYOLOGY	175749	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			W.G.Saul,1997						WGS97-15	"W.G. Saul, N.R. Liley, G.G. Watkins, D. Torres, C. Watson, E. McBirney"							Guyana		"Siparuni VIII-2"	"Essequibo River: extensive sandbar near Essequibo campsite."	-58.474612	4.138448							0	1.5		"50'gill net as seine [1 alc; 0 sk; 0 c&s]"	1				"Location Remarks: Co-ordinates by GPS. Water-cloudy; current-none; vegetation-none; bottom-sand. IWOKRAMA FAUNAL SURVEY. See FN. Georef.Remarks: Polygon covers Essequibo River, coordinates placed at center of polygon."	ANSP175749
"2015-09-01 11:20:19-03"	ANSP	ANSP-ICHTHYOLOGY	175750	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			W.G.Saul,1997						WGS97-23	"D. Allicock"							Guyana		"Siparuni VIII-2"	"Essequibo River: 180 yd. upstream from Essequibo campsite (Maipuri)."	-58.583333	4.566667							0	12		"trotline/gill net [1 alc; 0 sk; 0 c&s]"	1				"Location Remarks: Co-ordinates by GPS.Water-cloudy;current-slow to moderate; bottom-sand,rocks,logs;shoreline-dense forest.Lines set all night.Could hear Plagioscion croaking-strange! IWOKRAMA FAUNAL SURVEY. See FN. Georef.Remarks: Coordinates at Maipuri, error covers area around it."	ANSP175750
"2015-09-01 10:34:48-03"	ANSP	ANSP-ICHTHYOLOGY	166725	"Metynnis luna"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	luna			M.A.Rodriguez,1990						R88-2-15-TR	"M. A. Rodriguez, A. Martinez"							Venezuela	Anzoategui		"Rio Orinoco Basin:Soledad;L.Terecaya."	-63.441747	8.195172										"electrofishing [9 alc; 0 sk; 0 c&s]"	9					ANSP166725
"2015-09-01 11:20:19-03"	ANSP	ANSP-ICHTHYOLOGY	175751	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			"W. Dahdul"						WGS97-27	"W.G. Saul, G.G. Watkins, N.R. Liley, D. Torres, D. & R. Allicock, C. Watson, E. McBirney."							Guyana		"Siparuni VIII-2"	"Isolated stagnant pool/pond some 40 minutes from main Essequibo River channel; approx. 15 minutes upstream from Maipuri camp."	-58.583333	4.566667							0	1		"50'gill net as seine [1 alc; 0 sk; 0 c&s]"	1				"Identif.Remarks: Originally 2, 1 removed to ANSP 189573, Metynnis altidorsalis Location Remarks: Co-ordinates by GPS. Water-cloudy; current-none;vegetation- none; bottom-mud, logs, leaf litter;shoreline-thick forest. IWOKRAMA FAUNAL SURVEY. See FN. Georef.Remarks: Coordinates at Maipuri, error covers area around it."	ANSP175751
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	177320	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			W.G.Saul,1998						GGW97-23	"C. Watson, D. Torres, E. McBirney, et al."							Guyana		Essequibo	"Essequibo River, extensive sandbar 2.0 km upstream from Paddle Rock campsite."	-58.474612	4.138448										"seine/gill net seine [1 alc; 0 sk; 0 c&s]"	1				"Location Remarks: Co-ordinates by GPS. Water-cloudy;current-slow;vegetation- none;bottom-sand;shoreline-sand. IWOKRAMA FAUNAL SURVEY. See FN. Georef.Remarks: Polygon covers Essequibo River, coordinates placed at center of polygon."	ANSP177320
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	179520	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			"M.H. Sabaj, 2003"						"PERU 2003-04B"	"M.H. Sabaj, N.J. Salcedo, B. Sidlauskas, H. Sanchez, L. Isuiza & local fishermen."							Peru	Loreto	Maynas	"Rio Nanay (Amazonas Dr.) and backwater laguna, ca. 2 hrs upstream from Santa Clara by outboard motor boat."	-73.343025	-3.783759										"hook & line [5 alc; 0 sk; 0 c&s]"	5				"Georef.Remarks: Coordinates at Santa Clara, error expanded to cover aprox. distance that could be cover by boat 2 hrs upstream"	ANSP179520
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	180372	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			"M.H. Sabaj, 2004"						"GUY 02-18"	"M.H. Sabaj, J.W. Armbruster, M. Thomas, D.C. Werneke & C.L. Allison"							Guyana	"Rupununi (Region 9)"		"Pirara River, trib. Ireng River (Takutu-Negro Dr.), beach at Pirara Ranch on road to Lethem."	-59.677224	3.624933										"seine & gill net [3 alc; 0 sk; 0 c&s]"	3				"Location Remarks: Sluggish bend in river, beach of mud, silt and sand; site worked mostly after dark."	ANSP180372
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	77464	"Metynnis hypsauchen"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	hypsauchen			H.W.Fowler						JLT41-A	"J. L. Troemner"										Amazon	0	0										"[3 alc; 0 sk; 0 c&s]"	3					ANSP077464
"2015-09-01 10:34:48-03"	ANSP	ANSP-ICHTHYOLOGY	137649	"Metynnis lippincottianus"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	lippincottianus			"W.G. Saul, 1976"						Z137649	"Manuel Olalla"							Ecuador			"Jatuncocha; originally cataloged as lake in northwestern Napo-Pastaza Province, elev. ca. 220 m, 1°S, 76°26##W; more likely Laguna Jatuncocha, ca. 1°S, 75°27##W."	-75.458926	-1.001573										"[3 alc; 0 sk; 0 c&s]"	3	"Orces 1041-43"			"Location Remarks: Date based on other Olalla collections from ##Jatuncocha##."	ANSP137649
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	166458	"Metynnis lippincottianus"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	lippincottianus			M.A.Rodriguez,1990						R87-5-22-PO	"M. Rodriguez, S. Richardson"	1987	05	22				Venezuela	Bolivar		"Rio Orinoco Basin:Las Majadas;L.El Potrero."	-64.883286	7.603217										"electrofishing [2 alc; 0 sk; 0 c&s]"	2					ANSP166458
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	166462	"Metynnis lippincottianus"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	lippincottianus			M.A.Rodriguez,1990						R87-5-22-PO	"M. Rodriguez, S. Richardson"	1987	05	22				Venezuela	Bolivar		"Rio Orinoco Basin:Las Majadas;L.El Potrero."	-64.883286	7.603217										"electrofishing [2 alc; 0 sk; 0 c&s]"	2					ANSP166462
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	166464	"Metynnis lippincottianus"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	lippincottianus			M.A.Rodriguez,1990						R88-1-14-PO	"M. A. Rodriguez, A. Martinez"							Venezuela	Bolivar		"Rio Orinoco Basin:Las Majadas;L.El Potrero."	-64.883286	7.603217										"electrofishing [2 alc; 0 sk; 0 c&s]"	2					ANSP166464
"2015-09-01 10:34:48-03"	ANSP	ANSP-ICHTHYOLOGY	166776	"Metynnis lippincottianus"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	lippincottianus			M.A.Rodriguez,1990						R88-4-23-PO	"M. A. Rodriguez, A. Martinez"							Venezuela	Bolivar		"Rio Orinoco Basin:Las Majadas;L.El Potrero."	-64.883286	7.603217										"electrofishing [1 alc; 0 sk; 0 c&s]"	1					ANSP166776
"2015-09-01 10:34:47-03"	ANSP	ANSP-ICHTHYOLOGY	166904	"Metynnis lippincottianus"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	lippincottianus			M.A.Rodriguez,1990						R87-1-15-PO	"M. Rodriguez"							Venezuela	Bolivar		"Orinoco River Basin:Las Majadas;L.Potrero."	-64.883286	7.603217										"[2 alc; 0 sk; 0 c&s]"	2					ANSP166904
"2015-09-01 10:34:48-03"	ANSP	ANSP-ICHTHYOLOGY	179519	"Metynnis lippincottianus"	S	Animalia	Chordata	Actinopteri	Characiformes	Serrasalmidae	Metynnis	lippincottianus			"M.H. Sabaj, 2003"						"PERU 2003-04B"	"M.H. Sabaj, N.J. Salcedo, B. Sidlauskas, H. Sanchez, L. Isuiza & local fishermen."							Peru	Loreto	Maynas	"Rio Nanay (Amazonas Dr.) and backwater laguna, ca. 2 hrs upstream from Santa Clara by outboard motor boat."	-73.343025	-3.783759										"hook & line [1 alc; 0 sk; 0 c&s]"	1				"Georef.Remarks: Coordinates at Santa Clara, error expanded to cover aprox. distance that could be cover by boat 2 hrs upstream"	ANSP179519
